Provider_ID,Measure,Rate,Footnote,Start_Quarter,End_Quarter
450639,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450639,Air Embolism,0.000,,3Q2022,2Q2024
450639,Blood Incompatibility,0.000,,3Q2022,2Q2024
450639,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
450641,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450641,Air Embolism,0.000,,3Q2022,2Q2024
450641,Blood Incompatibility,0.000,,3Q2022,2Q2024
450641,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
450643,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450643,Air Embolism,0.000,,3Q2022,2Q2024
450643,Blood Incompatibility,0.000,,3Q2022,2Q2024
450643,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",1.014,,3Q2022,2Q2024
450644,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450644,Air Embolism,0.000,,3Q2022,2Q2024
450644,Blood Incompatibility,0.000,,3Q2022,2Q2024
450644,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
450647,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450647,Air Embolism,0.000,,3Q2022,2Q2024
450647,Blood Incompatibility,0.000,,3Q2022,2Q2024
450647,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
450651,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450651,Air Embolism,0.000,,3Q2022,2Q2024
450651,Blood Incompatibility,0.000,,3Q2022,2Q2024
450651,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.326,,3Q2022,2Q2024
450653,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450653,Air Embolism,0.000,,3Q2022,2Q2024
450653,Blood Incompatibility,0.000,,3Q2022,2Q2024
450653,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
450654,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450654,Air Embolism,0.000,,3Q2022,2Q2024
450654,Blood Incompatibility,0.000,,3Q2022,2Q2024
450654,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
450656,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450656,Air Embolism,0.000,,3Q2022,2Q2024
450656,Blood Incompatibility,0.000,,3Q2022,2Q2024
450656,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
450658,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450658,Air Embolism,0.000,,3Q2022,2Q2024
450658,Blood Incompatibility,0.000,,3Q2022,2Q2024
450658,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
450659,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450659,Air Embolism,0.000,,3Q2022,2Q2024
450659,Blood Incompatibility,0.000,,3Q2022,2Q2024
450659,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
450661,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450661,Air Embolism,0.000,,3Q2022,2Q2024
450661,Blood Incompatibility,0.000,,3Q2022,2Q2024
450661,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
450662,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450662,Air Embolism,0.000,,3Q2022,2Q2024
450662,Blood Incompatibility,0.000,,3Q2022,2Q2024
450662,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
450668,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450668,Air Embolism,0.000,,3Q2022,2Q2024
450668,Blood Incompatibility,0.000,,3Q2022,2Q2024
450668,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
450669,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450669,Air Embolism,0.000,,3Q2022,2Q2024
450669,Blood Incompatibility,0.000,,3Q2022,2Q2024
450669,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
450670,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450670,Air Embolism,0.000,,3Q2022,2Q2024
450670,Blood Incompatibility,0.000,,3Q2022,2Q2024
450670,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.324,,3Q2022,2Q2024
450672,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450672,Air Embolism,0.000,,3Q2022,2Q2024
450672,Blood Incompatibility,0.000,,3Q2022,2Q2024
450672,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
450674,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450674,Air Embolism,0.000,,3Q2022,2Q2024
450674,Blood Incompatibility,0.000,,3Q2022,2Q2024
450674,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
450675,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450675,Air Embolism,0.000,,3Q2022,2Q2024
450675,Blood Incompatibility,0.000,,3Q2022,2Q2024
450675,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.204,,3Q2022,2Q2024
450677,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450677,Air Embolism,0.000,,3Q2022,2Q2024
450677,Blood Incompatibility,0.000,,3Q2022,2Q2024
450677,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.692,,3Q2022,2Q2024
450678,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450678,Air Embolism,0.000,,3Q2022,2Q2024
450678,Blood Incompatibility,0.000,,3Q2022,2Q2024
450678,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.745,,3Q2022,2Q2024
450684,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450684,Air Embolism,0.000,,3Q2022,2Q2024
450684,Blood Incompatibility,0.000,,3Q2022,2Q2024
450684,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.691,,3Q2022,2Q2024
450686,Foreign Object Retained After Surgery,0.140,,3Q2022,2Q2024
450686,Air Embolism,0.000,,3Q2022,2Q2024
450686,Blood Incompatibility,0.000,,3Q2022,2Q2024
450686,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.699,,3Q2022,2Q2024
450688,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450688,Air Embolism,0.000,,3Q2022,2Q2024
450688,Blood Incompatibility,0.000,,3Q2022,2Q2024
450688,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
450690,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450690,Air Embolism,0.000,,3Q2022,2Q2024
450690,Blood Incompatibility,0.000,,3Q2022,2Q2024
450690,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
450694,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450694,Air Embolism,0.000,,3Q2022,2Q2024
450694,Blood Incompatibility,0.000,,3Q2022,2Q2024
450694,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
450698,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450698,Air Embolism,0.000,,3Q2022,2Q2024
450698,Blood Incompatibility,0.000,,3Q2022,2Q2024
450698,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
450702,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450702,Air Embolism,0.000,,3Q2022,2Q2024
450702,Blood Incompatibility,0.000,,3Q2022,2Q2024
450702,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.377,,3Q2022,2Q2024
450709,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450709,Air Embolism,0.000,,3Q2022,2Q2024
450709,Blood Incompatibility,0.000,,3Q2022,2Q2024
450709,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.530,,3Q2022,2Q2024
450711,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450711,Air Embolism,0.000,,3Q2022,2Q2024
450711,Blood Incompatibility,0.000,,3Q2022,2Q2024
450711,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
450713,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450713,Air Embolism,0.000,,3Q2022,2Q2024
450713,Blood Incompatibility,0.000,,3Q2022,2Q2024
450713,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.211,,3Q2022,2Q2024
450718,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450718,Air Embolism,0.000,,3Q2022,2Q2024
450718,Blood Incompatibility,0.000,,3Q2022,2Q2024
450718,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.162,,3Q2022,2Q2024
450723,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450723,Air Embolism,0.000,,3Q2022,2Q2024
450723,Blood Incompatibility,0.000,,3Q2022,2Q2024
450723,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
450730,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450730,Air Embolism,0.000,,3Q2022,2Q2024
450730,Blood Incompatibility,0.000,,3Q2022,2Q2024
450730,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
450742,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450742,Air Embolism,0.000,,3Q2022,2Q2024
450742,Blood Incompatibility,0.000,,3Q2022,2Q2024
450742,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.218,,3Q2022,2Q2024
450743,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450743,Air Embolism,0.000,,3Q2022,2Q2024
450743,Blood Incompatibility,0.000,,3Q2022,2Q2024
450743,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
450747,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450747,Air Embolism,0.000,,3Q2022,2Q2024
450747,Blood Incompatibility,0.000,,3Q2022,2Q2024
450747,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.848,,3Q2022,2Q2024
450755,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450755,Air Embolism,0.000,,3Q2022,2Q2024
450755,Blood Incompatibility,0.000,,3Q2022,2Q2024
450755,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
450771,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450771,Air Embolism,0.000,,3Q2022,2Q2024
450771,Blood Incompatibility,0.000,,3Q2022,2Q2024
450771,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
450774,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450774,Air Embolism,0.000,,3Q2022,2Q2024
450774,Blood Incompatibility,0.000,,3Q2022,2Q2024
450774,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
450775,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450775,Air Embolism,0.000,,3Q2022,2Q2024
450775,Blood Incompatibility,0.000,,3Q2022,2Q2024
450775,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.086,,3Q2022,2Q2024
450779,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450779,Air Embolism,0.000,,3Q2022,2Q2024
450779,Blood Incompatibility,0.000,,3Q2022,2Q2024
450779,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
450788,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450788,Air Embolism,0.000,,3Q2022,2Q2024
450788,Blood Incompatibility,0.000,,3Q2022,2Q2024
450788,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
450801,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450801,Air Embolism,0.000,,3Q2022,2Q2024
450801,Blood Incompatibility,0.000,,3Q2022,2Q2024
450801,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.119,,3Q2022,2Q2024
450804,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450804,Air Embolism,0.000,,3Q2022,2Q2024
450804,Blood Incompatibility,0.000,,3Q2022,2Q2024
450804,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.558,,3Q2022,2Q2024
450808,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450808,Air Embolism,0.000,,3Q2022,2Q2024
450808,Blood Incompatibility,0.000,,3Q2022,2Q2024
450808,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
450809,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450809,Air Embolism,0.000,,3Q2022,2Q2024
450809,Blood Incompatibility,0.000,,3Q2022,2Q2024
450809,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
450820,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450820,Air Embolism,0.000,,3Q2022,2Q2024
450820,Blood Incompatibility,0.000,,3Q2022,2Q2024
450820,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.177,,3Q2022,2Q2024
450822,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450822,Air Embolism,0.000,,3Q2022,2Q2024
450822,Blood Incompatibility,0.000,,3Q2022,2Q2024
450822,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
450825,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450825,Air Embolism,0.000,,3Q2022,2Q2024
450825,Blood Incompatibility,0.000,,3Q2022,2Q2024
450825,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
450827,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450827,Air Embolism,0.000,,3Q2022,2Q2024
450827,Blood Incompatibility,0.000,,3Q2022,2Q2024
450827,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
450828,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450828,Air Embolism,0.000,,3Q2022,2Q2024
450828,Blood Incompatibility,0.000,,3Q2022,2Q2024
450828,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
450831,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450831,Air Embolism,0.000,,3Q2022,2Q2024
450831,Blood Incompatibility,0.000,,3Q2022,2Q2024
450831,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
450833,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450833,Air Embolism,0.000,,3Q2022,2Q2024
450833,Blood Incompatibility,0.000,,3Q2022,2Q2024
450833,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
450834,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450834,Air Embolism,0.000,,3Q2022,2Q2024
450834,Blood Incompatibility,0.000,,3Q2022,2Q2024
450834,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
450840,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450840,Air Embolism,0.000,,3Q2022,2Q2024
450840,Blood Incompatibility,0.000,,3Q2022,2Q2024
450840,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
450844,Foreign Object Retained After Surgery,0.107,,3Q2022,2Q2024
450844,Air Embolism,0.000,,3Q2022,2Q2024
450844,Blood Incompatibility,0.000,,3Q2022,2Q2024
450844,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.107,,3Q2022,2Q2024
450847,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450847,Air Embolism,0.000,,3Q2022,2Q2024
450847,Blood Incompatibility,0.000,,3Q2022,2Q2024
450847,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.769,,3Q2022,2Q2024
450848,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450848,Air Embolism,0.000,,3Q2022,2Q2024
450848,Blood Incompatibility,0.000,,3Q2022,2Q2024
450848,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
450851,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450851,Air Embolism,0.000,,3Q2022,2Q2024
450851,Blood Incompatibility,0.000,,3Q2022,2Q2024
450851,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
450853,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450853,Air Embolism,0.000,,3Q2022,2Q2024
450853,Blood Incompatibility,0.000,,3Q2022,2Q2024
450853,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
450855,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450855,Air Embolism,0.000,,3Q2022,2Q2024
450855,Blood Incompatibility,0.000,,3Q2022,2Q2024
450855,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
450856,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450856,Air Embolism,0.000,,3Q2022,2Q2024
450856,Blood Incompatibility,0.000,,3Q2022,2Q2024
450856,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",2.033,,3Q2022,2Q2024
450860,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450860,Air Embolism,0.000,,3Q2022,2Q2024
450860,Blood Incompatibility,0.000,,3Q2022,2Q2024
450860,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
450862,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450862,Air Embolism,0.000,,3Q2022,2Q2024
450862,Blood Incompatibility,0.000,,3Q2022,2Q2024
450862,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.449,,3Q2022,2Q2024
450864,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450864,Air Embolism,0.000,,3Q2022,2Q2024
450864,Blood Incompatibility,0.000,,3Q2022,2Q2024
450864,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.663,,3Q2022,2Q2024
450865,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450865,Air Embolism,0.000,,3Q2022,2Q2024
450865,Blood Incompatibility,0.000,,3Q2022,2Q2024
450865,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
450867,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450867,Air Embolism,0.000,,3Q2022,2Q2024
450867,Blood Incompatibility,0.000,,3Q2022,2Q2024
450867,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
450869,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450869,Air Embolism,0.000,,3Q2022,2Q2024
450869,Blood Incompatibility,0.000,,3Q2022,2Q2024
450869,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.808,,3Q2022,2Q2024
450872,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450872,Air Embolism,0.000,,3Q2022,2Q2024
450872,Blood Incompatibility,0.000,,3Q2022,2Q2024
450872,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
450874,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450874,Air Embolism,0.000,,3Q2022,2Q2024
450874,Blood Incompatibility,0.000,,3Q2022,2Q2024
450874,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
450875,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450875,Air Embolism,0.000,,3Q2022,2Q2024
450875,Blood Incompatibility,0.000,,3Q2022,2Q2024
450875,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
450876,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450876,Air Embolism,0.000,,3Q2022,2Q2024
450876,Blood Incompatibility,0.000,,3Q2022,2Q2024
450876,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
450880,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450880,Air Embolism,0.000,,3Q2022,2Q2024
450880,Blood Incompatibility,0.000,,3Q2022,2Q2024
450880,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
450883,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450883,Air Embolism,0.000,,3Q2022,2Q2024
450883,Blood Incompatibility,0.000,,3Q2022,2Q2024
450883,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",4.425,,3Q2022,2Q2024
450885,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450885,Air Embolism,0.000,,3Q2022,2Q2024
450885,Blood Incompatibility,0.000,,3Q2022,2Q2024
450885,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.445,,3Q2022,2Q2024
450888,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450888,Air Embolism,0.000,,3Q2022,2Q2024
450888,Blood Incompatibility,0.000,,3Q2022,2Q2024
450888,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
450889,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450889,Air Embolism,0.000,,3Q2022,2Q2024
450889,Blood Incompatibility,0.000,,3Q2022,2Q2024
450889,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
450890,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450890,Air Embolism,0.000,,3Q2022,2Q2024
450890,Blood Incompatibility,0.000,,3Q2022,2Q2024
450890,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.150,,3Q2022,2Q2024
450891,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450891,Air Embolism,0.000,,3Q2022,2Q2024
450891,Blood Incompatibility,0.000,,3Q2022,2Q2024
450891,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
450893,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
450893,Air Embolism,0.000,,3Q2022,2Q2024
450893,Blood Incompatibility,0.000,,3Q2022,2Q2024
450893,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
460001,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
460001,Air Embolism,0.000,,3Q2022,2Q2024
460001,Blood Incompatibility,0.000,,3Q2022,2Q2024
460001,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.881,,3Q2022,2Q2024
460003,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
460003,Air Embolism,0.000,,3Q2022,2Q2024
460003,Blood Incompatibility,0.000,,3Q2022,2Q2024
460003,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
460004,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
460004,Air Embolism,0.000,,3Q2022,2Q2024
460004,Blood Incompatibility,0.000,,3Q2022,2Q2024
460004,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.335,,3Q2022,2Q2024
460005,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
460005,Air Embolism,0.000,,3Q2022,2Q2024
460005,Blood Incompatibility,0.000,,3Q2022,2Q2024
460005,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
460006,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
460006,Air Embolism,0.000,,3Q2022,2Q2024
460006,Blood Incompatibility,0.000,,3Q2022,2Q2024
460006,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.584,,3Q2022,2Q2024
460007,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
460007,Air Embolism,0.000,,3Q2022,2Q2024
460007,Blood Incompatibility,0.000,,3Q2022,2Q2024
460007,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
460009,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
460009,Air Embolism,0.000,,3Q2022,2Q2024
460009,Blood Incompatibility,0.000,,3Q2022,2Q2024
460009,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.388,,3Q2022,2Q2024
460010,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
