Provider_ID,Measure,Rate
390048,"Foreign Object Retained After Surgery",0
390048,"Air Embolism",0
390048,"Blood Incompatibility",0
390048,"Falls and Trauma",0
390049,"Foreign Object Retained After Surgery",0.125
390049,"Air Embolism",0
390049,"Blood Incompatibility",0
390049,"Falls and Trauma",0.187
390050,"Foreign Object Retained After Surgery",0.124
390050,"Air Embolism",0
390050,"Blood Incompatibility",0
390050,"Falls and Trauma",0.124
390056,"Foreign Object Retained After Surgery",0
390056,"Air Embolism",0
390056,"Blood Incompatibility",0
390056,"Falls and Trauma",1.064
390057,"Foreign Object Retained After Surgery",0
390057,"Air Embolism",0
390057,"Blood Incompatibility",0
390057,"Falls and Trauma",0.551
390058,"Foreign Object Retained After Surgery",0
390058,"Air Embolism",0
390058,"Blood Incompatibility",0
390058,"Falls and Trauma",0
390062,"Foreign Object Retained After Surgery",0
390062,"Air Embolism",0
390062,"Blood Incompatibility",0
390062,"Falls and Trauma",0
390063,"Foreign Object Retained After Surgery",0.123
390063,"Air Embolism",0
390063,"Blood Incompatibility",0
390063,"Falls and Trauma",0.245
390065,"Foreign Object Retained After Surgery",0
390065,"Air Embolism",0
390065,"Blood Incompatibility",0
390065,"Falls and Trauma",0.272
390066,"Foreign Object Retained After Surgery",0
390066,"Air Embolism",0
390066,"Blood Incompatibility",0
390066,"Falls and Trauma",0.562
390067,"Foreign Object Retained After Surgery",0.066
390067,"Air Embolism",0
390067,"Blood Incompatibility",0
390067,"Falls and Trauma",0.264
390068,"Foreign Object Retained After Surgery",0
390068,"Air Embolism",0
390068,"Blood Incompatibility",0
390068,"Falls and Trauma",0
390070,"Foreign Object Retained After Surgery",0
390070,"Air Embolism",0
390070,"Blood Incompatibility",0
390070,"Falls and Trauma",0
390073,"Foreign Object Retained After Surgery",0
390073,"Air Embolism",0
390073,"Blood Incompatibility",0
390073,"Falls and Trauma",0.87
390079,"Foreign Object Retained After Surgery",0
390079,"Air Embolism",0.136
390079,"Blood Incompatibility",0
390079,"Falls and Trauma",0.679
390086,"Foreign Object Retained After Surgery",0
390086,"Air Embolism",0
390086,"Blood Incompatibility",0
390086,"Falls and Trauma",0.848
390090,"Foreign Object Retained After Surgery",0
390090,"Air Embolism",0
390090,"Blood Incompatibility",0
390090,"Falls and Trauma",0.456
390091,"Foreign Object Retained After Surgery",0
390091,"Air Embolism",0
390091,"Blood Incompatibility",0
390091,"Falls and Trauma",0.44
390093,"Foreign Object Retained After Surgery",0
390093,"Air Embolism",0
390093,"Blood Incompatibility",0
390093,"Falls and Trauma",0
390096,"Foreign Object Retained After Surgery",0
390096,"Air Embolism",0
390096,"Blood Incompatibility",0
390096,"Falls and Trauma",0
390097,"Foreign Object Retained After Surgery",0
390097,"Air Embolism",0
390097,"Blood Incompatibility",0
390097,"Falls and Trauma",0.778
390100,"Foreign Object Retained After Surgery",0.128
390100,"Air Embolism",0
390100,"Blood Incompatibility",0
390100,"Falls and Trauma",0.256
390101,"Foreign Object Retained After Surgery",0.318
390101,"Air Embolism",0
390101,"Blood Incompatibility",0
390101,"Falls and Trauma",0.637
390102,"Foreign Object Retained After Surgery",0
390102,"Air Embolism",0
390102,"Blood Incompatibility",0
390102,"Falls and Trauma",0
390107,"Foreign Object Retained After Surgery",0
390107,"Air Embolism",0
390107,"Blood Incompatibility",0
390107,"Falls and Trauma",0.331
390110,"Foreign Object Retained After Surgery",0
390110,"Air Embolism",0
390110,"Blood Incompatibility",0
390110,"Falls and Trauma",0.544
390111,"Foreign Object Retained After Surgery",0.059
390111,"Air Embolism",0
390111,"Blood Incompatibility",0.059
390111,"Falls and Trauma",0.773
390112,"Foreign Object Retained After Surgery",0
390112,"Air Embolism",0
390112,"Blood Incompatibility",0
390112,"Falls and Trauma",0
390113,"Foreign Object Retained After Surgery",0
390113,"Air Embolism",0
390113,"Blood Incompatibility",0
390113,"Falls and Trauma",0
390114,"Foreign Object Retained After Surgery",0
390114,"Air Embolism",0
390114,"Blood Incompatibility",0
390114,"Falls and Trauma",0
390115,"Foreign Object Retained After Surgery",0
390115,"Air Embolism",0
390115,"Blood Incompatibility",0
390115,"Falls and Trauma",0.611
390116,"Foreign Object Retained After Surgery",0
390116,"Air Embolism",0
390116,"Blood Incompatibility",0
390116,"Falls and Trauma",0
390117,"Foreign Object Retained After Surgery",0
390117,"Air Embolism",0
390117,"Blood Incompatibility",0
390117,"Falls and Trauma",0
390123,"Foreign Object Retained After Surgery",0
390123,"Air Embolism",0
390123,"Blood Incompatibility",0
390123,"Falls and Trauma",0.732
390125,"Foreign Object Retained After Surgery",0
390125,"Air Embolism",0
390125,"Blood Incompatibility",0
390125,"Falls and Trauma",0
390127,"Foreign Object Retained After Surgery",0
390127,"Air Embolism",0
390127,"Blood Incompatibility",0
390127,"Falls and Trauma",0.485
390133,"Foreign Object Retained After Surgery",0
390133,"Air Embolism",0
390133,"Blood Incompatibility",0
390133,"Falls and Trauma",0.362
390137,"Foreign Object Retained After Surgery",0
390137,"Air Embolism",0
390137,"Blood Incompatibility",0
390137,"Falls and Trauma",0.763
390138,"Foreign Object Retained After Surgery",0
390138,"Air Embolism",0
390138,"Blood Incompatibility",0
390138,"Falls and Trauma",0
390139,"Foreign Object Retained After Surgery",0
390139,"Air Embolism",0
390139,"Blood Incompatibility",0
390139,"Falls and Trauma",0.304
390142,"Foreign Object Retained After Surgery",0
390142,"Air Embolism",0
390142,"Blood Incompatibility",0
390142,"Falls and Trauma",0.376
390145,"Foreign Object Retained After Surgery",0
390145,"Air Embolism",0
390145,"Blood Incompatibility",0
390145,"Falls and Trauma",1.261
390146,"Foreign Object Retained After Surgery",0
390146,"Air Embolism",0
390146,"Blood Incompatibility",0
390146,"Falls and Trauma",0
390147,"Foreign Object Retained After Surgery",0
390147,"Air Embolism",0
390147,"Blood Incompatibility",0
390147,"Falls and Trauma",0
390150,"Foreign Object Retained After Surgery",0
390150,"Air Embolism",0
390150,"Blood Incompatibility",0
390150,"Falls and Trauma",0
390151,"Foreign Object Retained After Surgery",0
390151,"Air Embolism",0
390151,"Blood Incompatibility",0
390151,"Falls and Trauma",0.383
390153,"Foreign Object Retained After Surgery",0.091
390153,"Air Embolism",0
390153,"Blood Incompatibility",0
390153,"Falls and Trauma",0.455
390156,"Foreign Object Retained After Surgery",0
390156,"Air Embolism",0
390156,"Blood Incompatibility",0
390156,"Falls and Trauma",1.411
390160,"Foreign Object Retained After Surgery",0
390160,"Air Embolism",0
390160,"Blood Incompatibility",0
390160,"Falls and Trauma",0
390162,"Foreign Object Retained After Surgery",0
390162,"Air Embolism",0
390162,"Blood Incompatibility",0
390162,"Falls and Trauma",0
390163,"Foreign Object Retained After Surgery",0
390163,"Air Embolism",0
390163,"Blood Incompatibility",0
390163,"Falls and Trauma",1.104
390164,"Foreign Object Retained After Surgery",0.066
390164,"Air Embolism",0
390164,"Blood Incompatibility",0
390164,"Falls and Trauma",0.528
390168,"Foreign Object Retained After Surgery",0
390168,"Air Embolism",0
390168,"Blood Incompatibility",0
390168,"Falls and Trauma",0
390173,"Foreign Object Retained After Surgery",0
390173,"Air Embolism",0
390173,"Blood Incompatibility",0
390173,"Falls and Trauma",0
390174,"Foreign Object Retained After Surgery",0
390174,"Air Embolism",0
390174,"Blood Incompatibility",0
390174,"Falls and Trauma",0.298
390178,"Foreign Object Retained After Surgery",0
390178,"Air Embolism",0
390178,"Blood Incompatibility",0
390178,"Falls and Trauma",0.71
390179,"Foreign Object Retained After Surgery",0
390179,"Air Embolism",0
390179,"Blood Incompatibility",0
390179,"Falls and Trauma",0.168
390180,"Foreign Object Retained After Surgery",0
390180,"Air Embolism",0
390180,"Blood Incompatibility",0
390180,"Falls and Trauma",0.226
390183,"Foreign Object Retained After Surgery",0
390183,"Air Embolism",0
390183,"Blood Incompatibility",0
390183,"Falls and Trauma",0
390184,"Foreign Object Retained After Surgery",0
390184,"Air Embolism",0
390184,"Blood Incompatibility",0
390184,"Falls and Trauma",0
390185,"Foreign Object Retained After Surgery",0
390185,"Air Embolism",0
390185,"Blood Incompatibility",0
390185,"Falls and Trauma",0.309
390195,"Foreign Object Retained After Surgery",0
390195,"Air Embolism",0
390195,"Blood Incompatibility",0
390195,"Falls and Trauma",0.536
390198,"Foreign Object Retained After Surgery",0
390198,"Air Embolism",0
390198,"Blood Incompatibility",0
390198,"Falls and Trauma",0
390199,"Foreign Object Retained After Surgery",0
390199,"Air Embolism",0
390199,"Blood Incompatibility",0
390199,"Falls and Trauma",0
390201,"Foreign Object Retained After Surgery",0
390201,"Air Embolism",0
390201,"Blood Incompatibility",0
390201,"Falls and Trauma",0.459
390203,"Foreign Object Retained After Surgery",0
390203,"Air Embolism",0
390203,"Blood Incompatibility",0
390203,"Falls and Trauma",0.381
390204,"Foreign Object Retained After Surgery",0.299
390204,"Air Embolism",0
390204,"Blood Incompatibility",0
390204,"Falls and Trauma",0.299
390211,"Foreign Object Retained After Surgery",0
390211,"Air Embolism",0
390211,"Blood Incompatibility",0
390211,"Falls and Trauma",0.964
390217,"Foreign Object Retained After Surgery",0
390217,"Air Embolism",0
390217,"Blood Incompatibility",0
390217,"Falls and Trauma",0
390219,"Foreign Object Retained After Surgery",0
390219,"Air Embolism",0
390219,"Blood Incompatibility",0
390219,"Falls and Trauma",2.034
390222,"Foreign Object Retained After Surgery",0
390222,"Air Embolism",0
390222,"Blood Incompatibility",0
390222,"Falls and Trauma",0.401
390223,"Foreign Object Retained After Surgery",0.125
390223,"Air Embolism",0
390223,"Blood Incompatibility",0
390223,"Falls and Trauma",0.25
390225,"Foreign Object Retained After Surgery",0.333
390225,"Air Embolism",0
390225,"Blood Incompatibility",0
390225,"Falls and Trauma",0
390226,"Foreign Object Retained After Surgery",0
390226,"Air Embolism",0
390226,"Blood Incompatibility",0
390226,"Falls and Trauma",0.163
390228,"Foreign Object Retained After Surgery",0
390228,"Air Embolism",0
390228,"Blood Incompatibility",0
390228,"Falls and Trauma",0.185
390231,"Foreign Object Retained After Surgery",0
390231,"Air Embolism",0
390231,"Blood Incompatibility",0
390231,"Falls and Trauma",0.387
390233,"Foreign Object Retained After Surgery",0
390233,"Air Embolism",0
390233,"Blood Incompatibility",0
390233,"Falls and Trauma",0.245
390237,"Foreign Object Retained After Surgery",0
390237,"Air Embolism",0
390237,"Blood Incompatibility",0
390237,"Falls and Trauma",0.658
390256,"Foreign Object Retained After Surgery",0
390256,"Air Embolism",0
390256,"Blood Incompatibility",0
390256,"Falls and Trauma",0.482
390258,"Foreign Object Retained After Surgery",0
390258,"Air Embolism",0
390258,"Blood Incompatibility",0
390258,"Falls and Trauma",0.815
390265,"Foreign Object Retained After Surgery",0
390265,"Air Embolism",0
390265,"Blood Incompatibility",0
390265,"Falls and Trauma",0
390266,"Foreign Object Retained After Surgery",0
390266,"Air Embolism",0
390266,"Blood Incompatibility",0
390266,"Falls and Trauma",0
390267,"Foreign Object Retained After Surgery",0
390267,"Air Embolism",0
390267,"Blood Incompatibility",0
390267,"Falls and Trauma",0.206
390268,"Foreign Object Retained After Surgery",0
390268,"Air Embolism",0
390268,"Blood Incompatibility",0
390268,"Falls and Trauma",0.205
390270,"Foreign Object Retained After Surgery",0
390270,"Air Embolism",0.191
390270,"Blood Incompatibility",0
390270,"Falls and Trauma",0.096
390272,"Foreign Object Retained After Surgery",0
390272,"Air Embolism",0
390272,"Blood Incompatibility",0
390272,"Falls and Trauma",0
390278,"Foreign Object Retained After Surgery",0
390278,"Air Embolism",0
390278,"Blood Incompatibility",0
390278,"Falls and Trauma",0
390304,"Foreign Object Retained After Surgery",0
390304,"Air Embolism",0
390304,"Blood Incompatibility",0
390304,"Falls and Trauma",0
390307,"Foreign Object Retained After Surgery",0
390307,"Air Embolism",0
390307,"Blood Incompatibility",0
390307,"Falls and Trauma",0
390316,"Foreign Object Retained After Surgery",0
390316,"Air Embolism",0
390316,"Blood Incompatibility",0
390316,"Falls and Trauma",0
390322,"Foreign Object Retained After Surgery",0
390322,"Air Embolism",0
390322,"Blood Incompatibility",0
390322,"Falls and Trauma",0
390323,"Foreign Object Retained After Surgery",0
390323,"Air Embolism",0
390323,"Blood Incompatibility",0
390323,"Falls and Trauma",0
390324,"Foreign Object Retained After Surgery",0
390324,"Air Embolism",0
390324,"Blood Incompatibility",0
390324,"Falls and Trauma",0
390325,"Foreign Object Retained After Surgery",0
390325,"Air Embolism",0
390325,"Blood Incompatibility",0
390325,"Falls and Trauma",2.628
390326,"Foreign Object Retained After Surgery",0
390326,"Air Embolism",0
390326,"Blood Incompatibility",0
390326,"Falls and Trauma",0.359
390327,"Foreign Object Retained After Surgery",0
390327,"Air Embolism",0
390327,"Blood Incompatibility",0
390327,"Falls and Trauma",0
390328,"Foreign Object Retained After Surgery",0
390328,"Air Embolism",0
390328,"Blood Incompatibility",0
390328,"Falls and Trauma",0
390329,"Foreign Object Retained After Surgery",0
390329,"Air Embolism",0
390329,"Blood Incompatibility",0
390329,"Falls and Trauma",0
390330,"Foreign Object Retained After Surgery",0
390330,"Air Embolism",0
390330,"Blood Incompatibility",0
390330,"Falls and Trauma",0.197
390331,"Foreign Object Retained After Surgery",0
390331,"Air Embolism",0
390331,"Blood Incompatibility",0
390331,"Falls and Trauma",0
390332,"Foreign Object Retained After Surgery",0
390332,"Air Embolism",0
390332,"Blood Incompatibility",0
390332,"Falls and Trauma",0
390333,"Foreign Object Retained After Surgery",0
390333,"Air Embolism",0
390333,"Blood Incompatibility",0
390333,"Falls and Trauma",0
390334,"Foreign Object Retained After Surgery",0
390334,"Air Embolism",0
390334,"Blood Incompatibility",0
390334,"Falls and Trauma",0
390335,"Foreign Object Retained After Surgery",0
390335,"Air Embolism",0
390335,"Blood Incompatibility",0
390335,"Falls and Trauma",0
390336,"Foreign Object Retained After Surgery",0
390336,"Air Embolism",0
390336,"Blood Incompatibility",0
390336,"Falls and Trauma",0.538
390337,"Foreign Object Retained After Surgery",0
390337,"Air Embolism",0
390337,"Blood Incompatibility",0
390337,"Falls and Trauma",0
390338,"Foreign Object Retained After Surgery",0
390338,"Air Embolism",0
390338,"Blood Incompatibility",0
390338,"Falls and Trauma",0.666
390339,"Foreign Object Retained After Surgery",0
390339,"Air Embolism",0
390339,"Blood Incompatibility",0
390339,"Falls and Trauma",0
410004,"Foreign Object Retained After Surgery",0
410004,"Air Embolism",0
410004,"Blood Incompatibility",0
410004,"Falls and Trauma",1.777
410005,"Foreign Object Retained After Surgery",0
410005,"Air Embolism",0
410005,"Blood Incompatibility",0
410005,"Falls and Trauma",0
410006,"Foreign Object Retained After Surgery",0
410006,"Air Embolism",0
410006,"Blood Incompatibility",0
410006,"Falls and Trauma",0
410007,"Foreign Object Retained After Surgery",0
410007,"Air Embolism",0
410007,"Blood Incompatibility",0
410007,"Falls and Trauma",0.405
410008,"Foreign Object Retained After Surgery",0
410008,"Air Embolism",0
410008,"Blood Incompatibility",0
410008,"Falls and Trauma",1.16
410009,"Foreign Object Retained After Surgery",0
410009,"Air Embolism",0
410009,"Blood Incompatibility",0
410009,"Falls and Trauma",0.898
410010,"Foreign Object Retained After Surgery",0
410010,"Air Embolism",0
410010,"Blood Incompatibility",0
410010,"Falls and Trauma",0
410011,"Foreign Object Retained After Surgery",0
410011,"Air Embolism",0
410011,"Blood Incompatibility",0
410011,"Falls and Trauma",1.382
410012,"Foreign Object Retained After Surgery",0
410012,"Air Embolism",0
410012,"Blood Incompatibility",0
410012,"Falls and Trauma",0
410013,"Foreign Object Retained After Surgery",0
410013,"Air Embolism",0
410013,"Blood Incompatibility",0
410013,"Falls and Trauma",0
420002,"Foreign Object Retained After Surgery",0
420002,"Air Embolism",0
420002,"Blood Incompatibility",0
420002,"Falls and Trauma",0.726
420004,"Foreign Object Retained After Surgery",0.111
420004,"Air Embolism",0
420004,"Blood Incompatibility",0
420004,"Falls and Trauma",0.774
420005,"Foreign Object Retained After Surgery",0
420005,"Air Embolism",0
420005,"Blood Incompatibility",0
420005,"Falls and Trauma",0
420007,"Foreign Object Retained After Surgery",0
420007,"Air Embolism",0
420007,"Blood Incompatibility",0
420007,"Falls and Trauma",0.497
420009,"Foreign Object Retained After Surgery",0
420009,"Air Embolism",0
420009,"Blood Incompatibility",0
420009,"Falls and Trauma",0.722
420010,"Foreign Object Retained After Surgery",0
420010,"Air Embolism",0
420010,"Blood Incompatibility",0
420010,"Falls and Trauma",0
420011,"Foreign Object Retained After Surgery",0
420011,"Air Embolism",0
420011,"Blood Incompatibility",0
420011,"Falls and Trauma",0
420015,"Foreign Object Retained After Surgery",0
420015,"Air Embolism",0
420015,"Blood Incompatibility",0
420015,"Falls and Trauma",1.295
420018,"Foreign Object Retained After Surgery",0
420018,"Air Embolism",0
420018,"Blood Incompatibility",0
420018,"Falls and Trauma",0.52
420019,"Foreign Object Retained After Surgery",0
420019,"Air Embolism",0
420019,"Blood Incompatibility",0
420019,"Falls and Trauma",0
420020,"Foreign Object Retained After Surgery",0.532
420020,"Air Embolism",0
420020,"Blood Incompatibility",0
420020,"Falls and Trauma",0
420023,"Foreign Object Retained After Surgery",0
420023,"Air Embolism",0
420023,"Blood Incompatibility",0
420023,"Falls and Trauma",0.189
420026,"Foreign Object Retained After Surgery",0
420026,"Air Embolism",0
420026,"Blood Incompatibility",0
420026,"Falls and Trauma",0.914
420027,"Foreign Object Retained After Surgery",0
420027,"Air Embolism",0
420027,"Blood Incompatibility",0
420027,"Falls and Trauma",0.933
420030,"Foreign Object Retained After Surgery",0
420030,"Air Embolism",0
420030,"Blood Incompatibility",0
420030,"Falls and Trauma",0
420033,"Foreign Object Retained After Surgery",0
420033,"Air Embolism",0
420033,"Blood Incompatibility",0
420033,"Falls and Trauma",1.149
420036,"Foreign Object Retained After Surgery",0
420036,"Air Embolism",0
420036,"Blood Incompatibility",0
420036,"Falls and Trauma",0.456
420037,"Foreign Object Retained After Surgery",0
420037,"Air Embolism",0
420037,"Blood Incompatibility",0
420037,"Falls and Trauma",0
420038,"Foreign Object Retained After Surgery",0
420038,"Air Embolism",0
420038,"Blood Incompatibility",0
420038,"Falls and Trauma",0
420043,"Foreign Object Retained After Surgery",0
420043,"Air Embolism",0
420043,"Blood Incompatibility",0
420043,"Falls and Trauma",0
420048,"Foreign Object Retained After Surgery",0
420048,"Air Embolism",0
420048,"Blood Incompatibility",0
420048,"Falls and Trauma",0
420049,"Foreign Object Retained After Surgery",0
420049,"Air Embolism",0
420049,"Blood Incompatibility",0
420049,"Falls and Trauma",0.463
420051,"Foreign Object Retained After Surgery",0
420051,"Air Embolism",0
420051,"Blood Incompatibility",0
420051,"Falls and Trauma",0.292
420053,"Foreign Object Retained After Surgery",0
420053,"Air Embolism",0
420053,"Blood Incompatibility",0
420053,"Falls and Trauma",0
420055,"Foreign Object Retained After Surgery",0
420055,"Air Embolism",0
420055,"Blood Incompatibility",0
420055,"Falls and Trauma",0
420065,"Foreign Object Retained After Surgery",0
420065,"Air Embolism",0
420065,"Blood Incompatibility",0
420065,"Falls and Trauma",0
420067,"Foreign Object Retained After Surgery",0
420067,"Air Embolism",0
420067,"Blood Incompatibility",0
420067,"Falls and Trauma",0.615
420070,"Foreign Object Retained After Surgery",0
420070,"Air Embolism",0
420070,"Blood Incompatibility",0
420070,"Falls and Trauma",0.735
420071,"Foreign Object Retained After Surgery",0
420071,"Air Embolism",0
420071,"Blood Incompatibility",0
420071,"Falls and Trauma",0.53
420072,"Foreign Object Retained After Surgery",0
420072,"Air Embolism",0
420072,"Blood Incompatibility",0
420072,"Falls and Trauma",0
420073,"Foreign Object Retained After Surgery",0
420073,"Air Embolism",0
420073,"Blood Incompatibility",0
420073,"Falls and Trauma",0.279
420078,"Foreign Object Retained After Surgery",0
420078,"Air Embolism",0
420078,"Blood Incompatibility",0
420078,"Falls and Trauma",0.338
420079,"Foreign Object Retained After Surgery",0
420079,"Air Embolism",0
420079,"Blood Incompatibility",0
420079,"Falls and Trauma",0.174
420080,"Foreign Object Retained After Surgery",0
420080,"Air Embolism",0
420080,"Blood Incompatibility",0
420080,"Falls and Trauma",0.212
420082,"Foreign Object Retained After Surgery",0
420082,"Air Embolism",0
420082,"Blood Incompatibility",0
420082,"Falls and Trauma",0.418
420085,"Foreign Object Retained After Surgery",0
420085,"Air Embolism",0
420085,"Blood Incompatibility",0
420085,"Falls and Trauma",0.138
420086,"Foreign Object Retained After Surgery",0
420086,"Air Embolism",0
420086,"Blood Incompatibility",0
420086,"Falls and Trauma",0.581
420087,"Foreign Object Retained After Surgery",0
420087,"Air Embolism",0
420087,"Blood Incompatibility",0
420087,"Falls and Trauma",0.219
420089,"Foreign Object Retained After Surgery",0
420089,"Air Embolism",0
420089,"Blood Incompatibility",0
420089,"Falls and Trauma",0
420091,"Foreign Object Retained After Surgery",0
420091,"Air Embolism",0
420091,"Blood Incompatibility",0
420091,"Falls and Trauma",0.551
420098,"Foreign Object Retained After Surgery",0
420098,"Air Embolism",0
420098,"Blood Incompatibility",0
420098,"Falls and Trauma",0.377
420101,"Foreign Object Retained After Surgery",0
420101,"Air Embolism",0
420101,"Blood Incompatibility",0
420101,"Falls and Trauma",0
420102,"Foreign Object Retained After Surgery",0
420102,"Air Embolism",0
420102,"Blood Incompatibility",0
420102,"Falls and Trauma",0
420103,"Foreign Object Retained After Surgery",0
420103,"Air Embolism",0
420103,"Blood Incompatibility",0
420103,"Falls and Trauma",1.083
420104,"Foreign Object Retained After Surgery",0.406
420104,"Air Embolism",0
420104,"Blood Incompatibility",0
420104,"Falls and Trauma",0
420105,"Foreign Object Retained After Surgery",0
420105,"Air Embolism",0
420105,"Blood Incompatibility",0
420105,"Falls and Trauma",0.514
420106,"Foreign Object Retained After Surgery",0
420106,"Air Embolism",0
420106,"Blood Incompatibility",0
420106,"Falls and Trauma",0.416
420107,"Foreign Object Retained After Surgery",0
420107,"Air Embolism",0
420107,"Blood Incompatibility",0
420107,"Falls and Trauma",0.766
420108,"Foreign Object Retained After Surgery",0
420108,"Air Embolism",0
420108,"Blood Incompatibility",0
420108,"Falls and Trauma",0
420109,"Foreign Object Retained After Surgery",0
420109,"Air Embolism",0
420109,"Blood Incompatibility",0
420109,"Falls and Trauma",0
420110,"Foreign Object Retained After Surgery",0
420110,"Air Embolism",0
420110,"Blood Incompatibility",0
420110,"Falls and Trauma",0.539
420117,"Foreign Object Retained After Surgery",0
420117,"Air Embolism",0
420117,"Blood Incompatibility",0
420117,"Falls and Trauma",0
430005,"Foreign Object Retained After Surgery",0
430005,"Air Embolism",0
430005,"Blood Incompatibility",0
430005,"Falls and Trauma",0
430008,"Foreign Object Retained After Surgery",0
430008,"Air Embolism",0
430008,"Blood Incompatibility",0
430008,"Falls and Trauma",0
430012,"Foreign Object Retained After Surgery",0
430012,"Air Embolism",0
430012,"Blood Incompatibility",0
430012,"Falls and Trauma",1.001
430014,"Foreign Object Retained After Surgery",0
430014,"Air Embolism",0
430014,"Blood Incompatibility",0
430014,"Falls and Trauma",1.166
430015,"Foreign Object Retained After Surgery",0
430015,"Air Embolism",0
430015,"Blood Incompatibility",0
430015,"Falls and Trauma",0
430016,"Foreign Object Retained After Surgery",0
430016,"Air Embolism",0
430016,"Blood Incompatibility",0
430016,"Falls and Trauma",0.345
430027,"Foreign Object Retained After Surgery",0.096
430027,"Air Embolism",0
430027,"Blood Incompatibility",0
430027,"Falls and Trauma",0.482
430048,"Foreign Object Retained After Surgery",0
430048,"Air Embolism",0
430048,"Blood Incompatibility",0
430048,"Falls and Trauma",0
430077,"Foreign Object Retained After Surgery",0
430077,"Air Embolism",0
430077,"Blood Incompatibility",0
430077,"Falls and Trauma",0.211
430084,"Foreign Object Retained After Surgery",0
430084,"Air Embolism",0
430084,"Blood Incompatibility",0
430084,"Falls and Trauma",0
430089,"Foreign Object Retained After Surgery",0
430089,"Air Embolism",0
430089,"Blood Incompatibility",0
430089,"Falls and Trauma",3.478
430090,"Foreign Object Retained After Surgery",0
430090,"Air Embolism",0
430090,"Blood Incompatibility",0
430090,"Falls and Trauma",1.664
430091,"Foreign Object Retained After Surgery",0
430091,"Air Embolism",0
430091,"Blood Incompatibility",0
430091,"Falls and Trauma",0
430093,"Foreign Object Retained After Surgery",0
430093,"Air Embolism",0
430093,"Blood Incompatibility",0
430093,"Falls and Trauma",0
430095,"Foreign Object Retained After Surgery",0
430095,"Air Embolism",0
430095,"Blood Incompatibility",0
430095,"Falls and Trauma",0
430097,"Foreign Object Retained After Surgery",0
430097,"Air Embolism",0
430097,"Blood Incompatibility",0
430097,"Falls and Trauma",0
430098,"Foreign Object Retained After Surgery",0
430098,"Air Embolism",0
430098,"Blood Incompatibility",0
430098,"Falls and Trauma",0
430099,"Foreign Object Retained After Surgery",0
430099,"Air Embolism",0
430099,"Blood Incompatibility",0
430099,"Falls and Trauma",0
440002,"Foreign Object Retained After Surgery",0
440002,"Air Embolism",0
440002,"Blood Incompatibility",0
440002,"Falls and Trauma",0
440003,"Foreign Object Retained After Surgery",0
440003,"Air Embolism",0
440003,"Blood Incompatibility",0
440003,"Falls and Trauma",1.117
440006,"Foreign Object Retained After Surgery",0
440006,"Air Embolism",0
440006,"Blood Incompatibility",0
440006,"Falls and Trauma",0.188
440007,"Foreign Object Retained After Surgery",0
440007,"Air Embolism",0
440007,"Blood Incompatibility",0
440007,"Falls and Trauma",0
440008,"Foreign Object Retained After Surgery",0
440008,"Air Embolism",0
440008,"Blood Incompatibility",0
440008,"Falls and Trauma",0
440009,"Foreign Object Retained After Surgery",0
440009,"Air Embolism",0
440009,"Blood Incompatibility",0
440009,"Falls and Trauma",0
440011,"Foreign Object Retained After Surgery",0
440011,"Air Embolism",0
440011,"Blood Incompatibility",0
440011,"Falls and Trauma",0
440012,"Foreign Object Retained After Surgery",0
440012,"Air Embolism",0
440012,"Blood Incompatibility",0
440012,"Falls and Trauma",0.466
440015,"Foreign Object Retained After Surgery",0
440015,"Air Embolism",0
440015,"Blood Incompatibility",0
440015,"Falls and Trauma",0.365
440016,"Foreign Object Retained After Surgery",0
440016,"Air Embolism",0
440016,"Blood Incompatibility",0
440016,"Falls and Trauma",0
440017,"Foreign Object Retained After Surgery",0
440017,"Air Embolism",0
440017,"Blood Incompatibility",0
440017,"Falls and Trauma",0.654
440018,"Foreign Object Retained After Surgery",0
440018,"Air Embolism",0
440018,"Blood Incompatibility",0
440018,"Falls and Trauma",0
440020,"Foreign Object Retained After Surgery",0
440020,"Air Embolism",0
440020,"Blood Incompatibility",0
440020,"Falls and Trauma",0
440029,"Foreign Object Retained After Surgery",0
440029,"Air Embolism",0
440029,"Blood Incompatibility",0
440029,"Falls and Trauma",0.359
440030,"Foreign Object Retained After Surgery",0
440030,"Air Embolism",0
440030,"Blood Incompatibility",0
440030,"Falls and Trauma",0
440031,"Foreign Object Retained After Surgery",0
440031,"Air Embolism",0
440031,"Blood Incompatibility",0
440031,"Falls and Trauma",0
440032,"Foreign Object Retained After Surgery",0
440032,"Air Embolism",0
440032,"Blood Incompatibility",0
440032,"Falls and Trauma",0
440033,"Foreign Object Retained After Surgery",0
440033,"Air Embolism",0
440033,"Blood Incompatibility",0
440033,"Falls and Trauma",0
440034,"Foreign Object Retained After Surgery",0
440034,"Air Embolism",0
440034,"Blood Incompatibility",0
440034,"Falls and Trauma",0.755
440035,"Foreign Object Retained After Surgery",0
440035,"Air Embolism",0
440035,"Blood Incompatibility",0
440035,"Falls and Trauma",0.605
440039,"Foreign Object Retained After Surgery",0.098
440039,"Air Embolism",0
440039,"Blood Incompatibility",0
440039,"Falls and Trauma",0.878
440046,"Foreign Object Retained After Surgery",0
440046,"Air Embolism",0
440046,"Blood Incompatibility",0
440046,"Falls and Trauma",0
440048,"Foreign Object Retained After Surgery",0
440048,"Air Embolism",0
440048,"Blood Incompatibility",0
440048,"Falls and Trauma",0.79
